RNA15_PP_Hyb1_total	RNA16_PP_Hyb2_total	RNA24_PP_Hyb1_total	RNA25_PP_Hyb2_total	gene	mean	bins
11.0177141386258	39.8190770642282	15.905520230475	61.4145925612539	TH	32.0392259986457	3
29.5251835570682	34.9345743107387	30.9822884265859	32.7615018588622	TIGD5	32.0508870383137	3
33.8048101964819	31.1806319414101	31.4015955298048	31.9109893996985	RO60	32.0745067668488	3
31.7045788753809	30.3190556458451	32.5901718317895	33.6884339494193	GON4L	32.0755600756087	3
36.1729906824806	26.8788785673164	35.046486859908	30.2188942394149	PPTC7	32.07931258728	3
28.1596958657721	37.5362905135321	26.6244031106416	35.9980771593056	GCSH	32.0796166623129	3
26.6898136312752	33.1662610754185	29.9993090860618	38.4965227054364	KCTD1	32.087976624548	3
34.3366485085557	26.0816073792938	36.5385693935108	31.4300448850258	ZC3H12A	32.0967175415965	3
29.6415864344754	29.853718073937	32.0405058570231	36.8689892948927	ACAD11	32.101199915082	3
26.7099383267877	33.3850699352735	31.9207503329255	36.3896227464111	TUSC1	32.1013453353494	3
35.2553917868844	28.7308434184302	33.0019820000731	31.5227552532369	CORO2A	32.1277431146561	3
35.0949709408104	31.5081016606763	31.3165113888371	30.6403363484166	ZNF277	32.1399800846851	3
30.7713643379195	35.629425959006	30.1107098257776	32.0721445939626	MRPL21	32.1459111791664	3
22.4958453943805	39.0713671536478	23.375677722066	43.6477452453725	ARHGAP11B	32.1476588788667	3
29.0193314791255	28.2802938374941	33.2093818886242	38.1339499259418	ARHGAP23	32.1607392827964	3
29.7473202645212	35.5135905914495	30.0217630724447	33.3645129367292	TMEM53	32.1617967162861	3
34.3066050175096	31.5401178049972	29.3549895931365	33.4502379128074	P4HA2	32.1629875821127	3
47.4512738923036	18.534643814353	43.4414395815967	19.2265110265932	ST3GAL1	32.1634670787116	3
25.2488080490561	35.1445341992637	28.5757660205596	39.836877104292	BRF1	32.2014963432929	3
32.5369396301215	31.8607118066194	29.4811160703894	35.022189503759	OGFOD1	32.2252392527223	3
19.4225442494295	48.3440124990845	15.8220939453317	45.4315431393302	PKIA	32.255048458294	3
38.3838696406053	22.7930829402367	40.6843445942615	27.2105569481262	ZNF28	32.2679635308074	3
47.1129799990266	16.7903105372596	47.457095702685	17.7371345802393	ARHGDIB	32.2743802048026	3
20.9956860850263	38.7248614581783	27.3131328930197	42.0885172046957	LRFN1	32.28054941023	3
31.8297842904617	31.3712445622308	28.8610705392112	37.0683918516262	RNGTT	32.2826228108825	3
49.605297146916	18.498137932903	42.9561598025959	18.1762168925124	UPK1B	32.3089529437318	3
36.0663949124169	28.0144624090822	35.3034801108724	29.9018878087107	FBN1	32.3215563102706	3
34.8515292294562	26.40629865933	33.9888570169009	34.0601962088728	SAMD8	32.32672027864	3
12.2493372923988	35.1046550035855	17.431331373027	64.5646250987712	P2RX2	32.3374871919456	3
33.2077881324014	25.1407102710377	35.7984293876617	35.2288639353369	ENPP5	32.3439479316094	3
29.0857872104668	32.8107852580828	29.1157333325654	38.3698196078082	SAV1	32.3455313522308	3
29.3504654928967	36.0529631524671	27.6663377417435	36.3232062760483	WDR61	32.3482431657889	3
32.150433718811	32.085360684701	29.0135115400654	36.1605792870942	DCK	32.3524713076679	3
35.2622376556914	26.376901012601	35.93202534639	31.8630051639739	ZNF550	32.3585422946641	3
38.2752850250841	25.0821073889459	35.591712050605	30.5116808595354	DRAM1	32.3651963310426	3
29.758085480939	34.3660724089733	30.4448127604514	34.9205543027707	ZNF292	32.3723812382836	3
22.5335178627443	49.1557775389254	22.0858483061625	35.729472172675	EXOSC5	32.3761539701268	3
24.6929383920875	36.6497684862131	26.3688355917721	41.8614244504478	TUBGCP3	32.3932417301301	3
30.2551261691627	31.5417033962274	29.4640528738869	38.3298540773241	BRMS1L	32.3976841291503	3
34.5117718535679	30.3428420308159	31.4851285081395	33.2596628033647	AS3MT	32.399851298972	3
32.7587221662991	33.2652182357446	30.1430835495854	33.4589201097017	CNST	32.4064860153327	3
33.252044185296	28.6499173114314	34.6877716227699	33.051152288314	WDR44	32.4102213519528	3
34.8103101938383	31.0563075767641	34.0459646168403	29.7426903873222	SSH1	32.4138181936912	3
30.988836588058	30.4608571817602	32.2225142460729	35.9988391592677	GPATCH1	32.4177617937897	3
31.7690112598433	37.690742906092	26.8938528798521	33.3374185887138	NSMCE2	32.4227564086253	3
29.7828914081626	37.1681976679809	26.1814178773656	36.5613390152256	PEX2	32.4234614921837	3
33.5943408558919	28.920822680311	32.7239201690123	34.4946179166273	ZNF614	32.4334254054606	3
32.892763588581	29.5421818695824	35.0446294531681	32.3201743686848	SHPRH	32.4499373200041	3
30.5048446434101	41.4995682177194	25.3038219911999	32.5331148193726	S1PR2	32.4603374179255	3
49.9973427310618	18.8624951952177	42.3336067619786	18.6619385816231	ISX	32.4638458174703	3
27.3631659811035	33.9252142523605	30.9951665601112	37.5751403972816	KIAA0556	32.4646717977142	3
29.147249120816	38.0688951660922	24.613211050801	38.0313864230604	NUP37	32.4651854401924	3
28.2724551016993	31.7073272256268	31.4492326294907	38.4679129620066	KLHDC4	32.4742319797058	3
29.6238326977047	34.4708771777404	29.790625569053	36.0313299206529	TBC1D4	32.4791663412878	3
30.600750217634	32.9089024503141	31.2970225747002	35.1193006056282	EIF1AD	32.4814939620691	3
22.7431244014169	31.6728096608078	34.9289687059037	40.6150163065602	CSAD	32.4899797686721	3
26.6568180182431	35.2736256291375	25.7824844869228	42.286783914175	RNFT1	32.4999280121196	3
23.3360192292756	39.8399387003277	24.268457194931	42.6206349923891	HELLS	32.5162625292309	3
27.718557113038	35.2210995072224	33.5780072587789	33.5621233530376	CELSR3	32.5199468080192	3
31.5467316285855	34.863574524004	31.3525843820446	32.3677827614742	ACY1	32.5326683240271	3
31.162912931769	36.4664255937448	28.8406839093694	33.7033954269031	PAPSS2	32.5433544654466	3
34.7582375078714	22.2595403771444	42.4505355892523	30.716462248791	WNK4	32.5461939307648	3
37.4324250208999	27.8516735846577	35.4046450004581	29.510476259023	EVI5	32.5498049662597	3
32.4074832714933	29.2252877772467	32.3759547901019	36.2313397351079	ZNF140	32.5600163934875	3
25.7818624279033	36.6220071050244	27.8129331131398	40.0545149503668	IQCE	32.5678293991086	3
36.2340494654479	30.0502813543678	31.8306106009865	32.2524594444055	CAB39L	32.5918502163019	3
27.4167138553971	26.9797371807446	34.4710098369266	41.5154408167531	FAM76B	32.5957254224553	3
30.1872754554459	38.4381235353988	26.2819812288991	35.4835942390793	WASHC3	32.5977436147058	3
23.8351489784516	41.8374999275556	21.9617613541596	42.8639380522981	POLA1	32.6245870781162	3
35.1553103975058	22.7492179282448	41.6136065401388	30.9872255883608	SLC22A18	32.6263401135625	3
29.6556246484504	36.0188149210896	28.5312777398179	36.3377608210286	IFT43	32.6358695325966	3
29.0462168655459	32.6788216301264	28.1675206272424	40.6991400976245	VWA5A	32.6479248051348	3
31.8268584687181	29.2827021699607	33.867694560384	35.6987114384148	RASA2	32.6689916593694	3
30.8891395471109	28.3337971047748	33.4047305805202	38.0512103138576	ARID4A	32.6697193865659	3
32.5574468738766	34.4481293138582	29.7138309312352	33.9612250649336	MTFR1	32.6701580459759	3
30.0651457794601	31.1911389745023	36.2682531171982	33.1574608680084	DNAJC30	32.6704996847922	3
28.9997133298851	36.2560812846653	27.4729923664738	37.9834769913388	UMPS	32.6780659930907	3
25.3861893752262	47.3680530263898	22.7321901729915	35.2262544865065	ALDOC	32.6781717652785	3
20.5101865133469	41.7957139768121	22.915389709425	45.5346502317343	KNDC1	32.6889851078296	3
34.4619701258673	30.0062715318682	34.0699239686963	32.2209941416287	ZFX	32.6897899420151	3
35.1702411041053	28.9890284027847	33.9603823037342	32.6756873551793	KIAA0895	32.6988347914509	3
31.6897070848826	33.7046562839872	34.744167773265	30.6827488926797	SACS	32.7053200087036	3
17.6890967566576	38.1679265196718	22.3284238571318	52.6528818272258	TRPM4	32.7095822401717	3
35.6764235617877	36.5033022339045	26.9781700958099	31.6911830760734	ELMO1	32.7122697418939	3
28.9097401832236	34.0544788723806	27.5499477259298	40.3502347975224	NR1D2	32.7161003947641	3
25.9779018638287	29.725781709566	31.3931819924795	43.8446814898575	THOC1	32.7353867639329	3
28.426085453611	39.3854650745244	30.1108469783057	33.1887547331848	ABHD14A	32.7777880599065	3
35.3029230167929	30.5359341912073	33.3089043689216	31.9838687752701	HLCS	32.782907588048	3
31.9052475939533	35.2751717556883	31.2228669671657	32.7451718576349	TMEM199	32.7871145436105	3
32.2408225199329	32.7167342029817	30.2072121916568	36.0019704801544	ZNF669	32.7916848486814	3
29.2077698778252	31.4777885032712	33.3198472150824	37.1701911476975	SEC61A2	32.7938991859691	3
28.8320174464422	29.4716727663969	33.4235960427226	39.463019613173	N4BP2L2	32.7975764671837	3
8.03304776040805	59.2320726336782	7.00783560181795	56.9761041051457	LAMB3	32.8122650252625	3
31.9307035394984	32.1860015127765	31.6537408734186	35.4889479715801	PLEKHG1	32.8148484743184	3
34.7125006220225	25.3882444252877	37.5421167231493	33.6780873320651	RAB11FIP2	32.8302372756311	3
30.6954240003317	24.672442181731	39.84981017009	36.150868433185	ZNF708	32.8421361963344	3
34.7581381881959	30.2170887156744	38.5187436559624	27.9161251435265	OLFML2B	32.8525239258398	3
25.3385817964634	35.0594351059406	27.7688079235215	43.2734953629373	OGFOD2	32.8600800472157	3
28.8765863452733	32.5846407125322	32.8279316931215	37.1565426047419	CIAO3	32.8614253389172	3
30.1766771519835	34.3855674611919	28.5187740292947	38.3666119966091	ALG9	32.8619076597698	3
36.8399488537705	26.9618864313099	35.1682571579763	32.5138213128819	RFK	32.8709784389847	3
35.6527299943368	25.9041550719592	36.7455693919127	33.2070523576744	ZNF816	32.8773767039708	3
30.3062914584707	39.4085075178722	27.0081603010467	34.8146798066671	C11orf49	32.8844097710142	3
50.6004342025415	24.1858872512705	39.4431337895957	17.3169760921932	SMIM6	32.8866078339002	3
28.9075978489693	31.0720885150145	32.3624088235834	39.3158829896244	ZSCAN30	32.9144945442979	3
33.7998650023888	36.7649884469056	28.0902525882547	33.0135246793206	TRMT2B	32.9171576792174	3
41.1867014724802	23.6736325313313	40.1611149785982	26.6711213849336	TNFRSF10C	32.9231425918358	3
31.3824753175772	33.5894319343843	31.5422864877665	35.1836410244797	CMC4	32.9244586910519	3
28.2404094568412	37.2352850119008	27.1599641077798	39.0631734655229	PUS7	32.9247080105112	3
34.308754657112	31.1232104970483	35.5116401744528	30.7910056590382	SNX8	32.9336527469128	3
33.6269305667086	34.3844119103122	27.8318764151819	35.9190916933576	FUT10	32.9405776463901	3
30.1495828716003	31.485930835592	30.8477064236411	39.2955031578932	AASDH	32.9446808221817	3
35.2229066841686	32.4070963104971	33.8451312845225	30.3129098171552	CASTOR1	32.9470110240859	3
25.5884215901269	40.0628813565814	26.1653637247223	40.0144704584458	PRR3	32.9577842824691	3
29.1633218568495	34.8382761173365	30.1631027487501	37.6711292305043	ULK2	32.9589574883601	3
32.2106036098499	32.401312824235	31.7700459943486	35.4573732755534	MRPS18C	32.9598339259967	3
35.3408466599262	31.0420196434026	30.7496976808657	34.7186079619515	MIER1	32.9627929865365	3
28.5394700345928	37.3305209576814	29.3437445516891	36.6950799074257	NSMCE3	32.9772038628472	3
32.4682136917619	29.5398228880875	33.5061004778295	36.4077319961172	RAVER2	32.980467263449	3
33.4583684558343	31.6303093032928	31.8668331205861	34.980875076306	HPS3	32.9840964890048	3
17.0355463775382	36.6634110211342	23.4095628071317	54.8309976803743	PLAGL1	32.9848794715446	3
30.3506698967734	34.1119159603962	30.7849501702791	36.6926724825426	ACBD6	32.9850521274978	3
22.3377211144041	40.0812498585451	23.3027065478495	46.2208376906448	FBXO5	32.9856288028609	3
3.89808239347772	66.2611384848192	3.58288556949055	58.2337429551508	ALPL	32.9939623507346	3
33.4732138625982	28.443771746495	34.3399229349594	35.7218057808242	ZNF615	32.9946785812192	3
34.4759840708415	32.3923473749473	30.2247140095991	34.9100436532435	NT5DC1	33.0007722771578	3
32.2029874580102	35.6993574313813	30.6423777523917	33.4814981602624	MAGEE1	33.0065552005114	3
27.8050939665934	34.7999027572323	29.1398630975628	40.3173109910841	KIAA1586	33.0155427031182	3
28.4348070655017	35.5619840364322	29.319554386634	38.7645746459758	NOL9	33.0202300336359	3
38.3129003259796	23.7936620181365	40.297956179727	29.6812940313061	SIAE	33.0214531387873	3
49.1734359730279	21.4144333381757	38.8913309960136	22.6543392579305	TMPRSS6	33.0333848912869	3
21.706083594318	29.6512674314509	33.609047549173	47.1735543359774	ACCS	33.0349882277298	3
37.3345003264847	24.0462893923396	42.110741392337	28.7084708809789	OVGP1	33.050000498035	3
24.0303449452767	31.0531053830377	34.9231088917913	42.1988960033335	CBARP	33.0513638058598	3
39.8802760439936	30.593755520082	33.101861050295	28.6599435333532	SMIM14	33.058959036931	3
21.458580354348	40.0195743258121	23.5785775432949	47.1936491979584	JRK	33.0625953553534	3
24.0008199760508	37.3915671634967	32.8459059213509	38.0214984898287	ZNF787	33.0649478876818	3
35.2290324726928	32.2906446037387	31.3216595906107	33.4917117719269	HOMER1	33.0832621097423	3
35.3469632646476	31.4120301161347	32.7491357135812	32.8793367095768	PPM1L	33.0968664509851	3
21.9419841750365	37.0969130839617	26.1028588384418	47.3256099816277	FBF1	33.1168415197669	3
26.9126485653915	37.4350454100869	29.1278960513054	39.0519877682364	LOXL2	33.131894448755	3
31.390379532039	31.8080321348977	31.4192478567379	37.9147760526945	MIOS	33.1331088940923	3
29.1747812748154	38.967778379837	28.7823128815356	35.8099533583216	MPC1	33.1837064736274	3
31.9646332503596	31.5251840370971	33.2137365706475	36.0408432531065	ZNF432	33.1860992778027	3
28.3911351523274	30.466637359328	35.3655203283215	38.5339439202927	TSC1	33.1893091900674	3
19.8110957268431	45.3419355653101	22.6677762120713	44.9692811950533	TMCO6	33.1975221748194	3
36.6422684859862	30.4068244362211	35.1754998616198	30.5758949028769	VWCE	33.200121921676	3
24.20580149747	42.2647650271408	23.8547315264415	42.5578392283848	KCNN1	33.2207843198593	3
41.0313073567983	26.5004523988081	36.8822430051231	28.4870183569174	PIK3CB	33.2252552794117	3
33.0702145684868	31.9499279495569	32.1475017101455	35.8045282536585	AMER1	33.2430431204619	3
27.7129687122924	40.2285291626436	24.1660333498306	40.9149968517103	FAF1	33.2556320191192	3
27.5335476550924	37.0625866526961	27.5859554039298	40.8451883756191	CD3EAP	33.2568195218344	3
19.3636283707486	36.9632464159005	29.1871136046695	47.5449928578865	PHF21B	33.2647453123013	3
34.9700494834013	31.2695865954828	35.0199412576255	31.8828139230674	MYO5A	33.2855978148942	3
20.7299835466513	37.2780528611167	26.3801951962384	48.8065383698534	NXPH4	33.2986924934649	3
49.8855489557537	12.7899559648163	55.3878879909398	15.1505410263687	WNT11	33.3034834844696	3
1.39425592039821	75.9502775029648	1.28269873287611	54.6242634097548	SOX10	33.3128738914985	3
30.7134690608071	34.1317569294406	33.1372387951648	35.3363557802547	DEXI	33.3297051414168	3
35.9141212922893	20.9039644705066	47.894830060319	28.6147102938793	CAPN12	33.3319065292485	3
59.7383816295555	7.82255487941455	56.0738154715297	9.69963695260813	AKR1D1	33.333597233277	3
30.4682679339803	33.2005834428098	30.7776627135144	38.9072688906844	ZNF616	33.3384457452472	3
29.4620597805883	33.7850786296642	29.8712579651174	40.2803910842776	SLF2	33.3496968649119	3
30.9011370535781	36.6781833873082	29.9790509576199	35.8911158470693	ALKBH3	33.3623718113939	3
31.7587979642092	36.2789613495458	30.1478170018564	35.3695686334028	SLC48A1	33.3887862372535	3
34.1929758030835	23.1077287871641	39.5555678015277	36.7115273754405	CCDC186	33.391949941804	3
33.6057282995391	30.3675886022804	32.8069975794706	36.9098870547248	GPR37	33.4225503840037	3
29.4412226011057	32.2175177416946	32.6514730988431	39.4039049368161	FKBP15	33.4285295946149	3
41.6823814939091	25.4481556301793	34.8004791670008	31.8119188637114	PCDH20	33.4357337887001	3
35.2565326645479	28.6730833709906	38.2883740579708	31.5585620606388	KIF13A	33.444138038537	3
34.4448247273517	31.7638873107899	36.8835263546468	30.694561532567	MED13L	33.4466999813389	3
37.4261631937391	29.0169237557266	35.6755227582678	31.668409708832	ACOX1	33.4467548541414	3
32.0822745118027	34.068167364832	31.104649419334	36.5865323542884	PUS3	33.4604059125643	3
33.4603444993292	35.5203816521219	28.781422006342	36.1870177299096	HACL1	33.4872914719257	3
32.9811194859384	35.3863098353417	31.0034280742383	34.6038357042261	TXNL1	33.4936732749361	3
32.5386187616275	36.0858073688329	31.5643645276189	33.9015318931695	TRUB2	33.5225806378122	3
33.5965409960384	35.7717423445594	34.5129688583213	30.2881056314225	NBPF7	33.5423394575854	3
36.381771963412	26.2501810132583	40.1225829190315	31.4766540245624	ZNF182	33.557797480066	3
37.5420335577459	27.8786812681337	36.1240888065174	32.7032462431985	TLCD1	33.5620124688989	3
31.1427185977914	34.9225670478589	31.4497001920159	36.758107386674	NDUFV3	33.568273306085	3
37.1313455890825	28.7609076911062	34.9832428697128	33.4410809245657	STX7	33.5791442686168	3
35.4034235392857	30.8855175760003	34.1216335175986	33.9339530810899	PANK1	33.5861319284936	3
31.2672759411162	34.6671242989227	30.8314465709326	37.6771559954738	ANGEL2	33.6107507016113	3
27.9407800554712	38.9769599164661	26.8139864207512	40.8420607900182	GPHN	33.6434467956767	3
28.5126612582587	28.2737824685777	32.4454575825633	45.3673186274381	ZNF354B	33.6498049842095	3
33.6708856421491	31.8649659203839	36.5140293815106	32.5686873569456	SHROOM2	33.6546420752473	3
25.9359798517421	35.61273062732	31.2183597902407	41.8520059915737	ATAD3A	33.6547690652191	3
26.1779336113601	41.5460542062903	25.9855749681377	40.9983486712332	RFX7	33.6769778642553	3
27.6938576716357	36.1826837033985	28.6858888652877	42.1974971622355	TGS1	33.6899818506393	3
15.9550596782727	50.5599962909514	16.5519202255534	51.7462456368782	CACNG6	33.7033054579139	3
40.8242580206046	27.905703945179	38.550568070606	27.5339570533333	PTPN14	33.7036217724307	3
34.6797417058978	29.3348767779848	35.5849420197764	35.2340904456814	DLG1	33.7084127373351	3
31.6019871560785	32.5499359880065	31.4889338419566	39.2238433414268	TRIM13	33.7161750818671	3
29.4849554754132	32.5842599522413	35.1204858915389	37.6773053316979	ZNF700	33.7167516627228	3
28.8102800030302	40.4316140699844	27.8821317172348	37.7502995555343	GEMIN2	33.7185813364459	3
26.0682291965689	32.6149466416922	31.1857795001822	45.0409265470137	DDX55	33.7274704713642	3
38.728436581445	29.0023568909464	34.518937276015	32.7343566452534	RABL3	33.7460218484149	3
34.2186659738692	35.2957196456154	34.3337047139176	31.1644092127836	AP1M1	33.7531248865465	3
37.207988989145	29.8776425993668	35.1040374037925	32.831683643522	TMBIM4	33.7553381589566	3
31.8488109330918	31.4380042059811	31.0284328232255	40.716289308351	USPL1	33.7578843176624	3
47.9441240801415	16.6246581437553	47.7029166300659	22.8201374992986	LRAT	33.7729590883153	3
32.7037638776459	33.5671895573609	34.735435407693	34.1521072232136	CLEC16A	33.7896240164783	3
23.5659699553339	42.9385933920174	21.8307065624751	46.8435612480111	WDHD1	33.7947077894594	3
35.0620327778884	34.5729567055529	35.5294483423939	30.0176196706414	CUX1	33.7955143741192	3
39.263831389002	25.8301271499445	41.4882010553426	28.6903237176506	RNF115	33.8181208279849	3
28.9572200954694	44.240358213098	26.651528879147	35.4573216773445	CHCHD6	33.8266072162647	3
44.3604882490045	17.6661043714602	45.9329888560344	27.4120217704346	NFKBIZ	33.8429008117334	3
35.7476348072582	28.624143370241	35.1751148423079	35.8364592772655	CHUK	33.8458380742682	3
30.600292610641	37.0185252498965	29.4802535971414	38.3747131576816	B9D1	33.8684461538401	3
32.7606939892465	29.5434682678949	33.6682961163301	39.5615062753289	CHCHD7	33.8834911622001	3
43.4821043035074	24.181601039815	43.0493381172103	24.8323908495905	CPQ	33.8863585775308	3
2.90945737630919	63.0028618637458	2.63402294678925	67.0407321823137	PCDH8	33.8967685922895	3
34.2417392228699	35.9579545548944	29.1629250520539	36.2378622885422	FBXO8	33.9001202795901	3
39.3339364964286	33.3329118016927	34.7011646429789	28.24923777326	RC3H1	33.9043126785901	3
32.0174189520977	30.0319879625457	33.961561956993	39.6450716639977	GOLGA1	33.9140101339085	3
29.5309760095665	33.9189264562836	31.509605872277	40.7914311574109	ZSCAN9	33.9377348738845	3
41.026048462041	29.5803707035062	37.4124390599315	27.7878288428358	NPC1L1	33.9516717670786	3
41.8803608332364	24.3077859457453	38.8932828821363	30.7676638727621	UEVLD	33.96227338347	3
39.9033245404596	34.5929730305125	32.0606916131794	29.3102953025938	MICOS10	33.9668211216863	3
26.2228960971322	41.3715570472381	24.16334074617	44.1165900298686	NCAPG2	33.9685959801022	3
37.6697712652868	29.8145484962131	36.7646025128288	31.6534239643401	RAB3IP	33.9755865596672	3
26.7591739589886	27.1917999222197	35.9448111592057	46.0184528717325	KCNH8	33.9785594780366	3
39.5047876964083	28.145858657931	37.4116558327652	30.8664303986972	PPP3CC	33.9821831464504	3
34.7732703578755	33.25025796466	34.7539318635457	33.1868682939237	ZNF697	33.9910821200012	3
33.089016285983	36.9779355969537	32.0129082000501	33.9117589901416	C12orf43	33.9979047682821	3
30.5885947462155	30.7788449362385	32.9419113695854	41.6875090274398	JRKL	33.9992150198698	3
34.9030605440911	30.1324671663287	38.0405843818682	32.9355089242304	LRRC75B	34.0029052541296	3
27.6841743594119	36.5974405506035	30.5173303471753	41.2268911849338	PPM1F	34.0064591105311	3
31.2402234856595	37.5022679399076	28.274464692567	39.0180687141148	SPRED1	34.0087562080622	3
30.8806087872787	35.7916965125381	30.7910652770143	38.6340232696519	DBR1	34.0243484616207	3
10.5402501276068	65.297698015078	9.3460522544085	50.9214726258977	TPPP3	34.0263682557477	3
36.5954618388592	30.6120530175832	35.4096363153586	33.4995957664438	LRRFIP2	34.0291867345612	3
35.9960879816397	32.9830756671019	36.5060677970581	30.6799349797008	MMACHC	34.0412916063751	3
32.8716934034332	35.6414891697744	30.0456785843238	37.6369674297596	S100PBP	34.0489571468228	3
34.6894386327369	32.9285423212911	34.1434957581766	34.5152089195539	ZPR1	34.0691714079396	3
30.1893331881257	31.5959197145707	33.6147302142098	40.9837221300807	NUDT17	34.0959263117467	3
28.6155038647676	33.4549750901586	30.1644505077887	44.1857101861329	NAA25	34.105159912212	3
31.3090703596099	25.3045603057144	43.5902380573935	36.2312142273692	ECHDC2	34.1087707375218	3
46.4872795313504	18.9582279053397	49.4284402588149	21.565990735598	ARHGDIG	34.1099846077758	3
38.3438776610405	33.2102516383377	32.5794863985806	32.3639340047171	PDSS2	34.124387425669	3
52.8127553999108	15.0354446536809	47.5551685754329	21.1261000263798	GRPR	34.1323671638511	3
33.2655708796583	31.7121333577534	33.7156387278163	38.0313997136682	NLGN4X	34.1811856697241	3
27.5534697906489	35.266275293038	29.8998245453766	44.02250143153	MTX3	34.1855177651484	3
36.4784436871405	32.8215402419556	34.5898024442557	32.9406671302066	SNRK	34.2076133758896	3
38.834396136782	32.992662760022	33.4834992428606	31.5880243280501	SLC25A17	34.2246456169287	3
29.5614317061597	38.7154172689293	27.4831005767391	41.155873448223	NUP155	34.2289557500128	3
35.6528339767458	32.4809812386257	36.0504236686031	32.8385653479141	MSI2	34.2557010579722	3
30.5470326496546	39.4033388363238	28.753406402186	38.3445706519981	SGF29	34.2620871350406	3
38.5771358918045	29.7351886025121	34.3296676197631	34.5336927940148	RP2	34.2939212270236	3
33.0411852368782	34.4832956906102	36.5347039705792	33.1678230330326	BOLA2-SMG1P6	34.306751982775	3
56.8694738180283	17.4085445923343	44.5176218616398	18.4907562399544	TRPC4	34.3215991279892	3
24.4714523246277	40.1392813475553	23.8835582239545	48.8155455195682	TRIM59	34.3274593539264	3
34.0781114650969	36.6481317293955	30.6677605028937	36.0201061310507	ZBTB2	34.3535274571092	3
30.0572690328846	31.3692649935188	30.9732703046389	45.0865441750654	TP63	34.3715871265269	3
32.1936616743895	36.1387438874123	32.0915056822254	37.073313900181	SIRT3	34.3743062860521	3
37.3920881994758	32.4064156979053	30.1034073387645	37.6128648958979	CBWD3	34.3786940330109	3
28.3135454962439	36.5968227769963	31.680391092234	40.94062963286	RFX1	34.3828472495835	3
34.0226474316145	36.2191973654679	32.1462071246687	35.1831319469918	TRNAU1AP	34.3927959671857	3
21.938432849039	39.1036919659119	25.8581947962353	50.7265166971448	PLK4	34.4067090770828	3
34.5277672984389	33.021673430794	34.4651740996169	35.628671216601	TBC1D2	34.4108215113627	3
37.1768725087822	29.3960321740252	39.5450693261001	31.61223849985	DACT1	34.4325531271894	3
52.5721390828696	12.0616673482295	56.9824211780332	16.1564115667318	EPS8L3	34.443159793966	3
33.587988360493	37.0858145761149	33.9136154166412	33.2027929940716	THAP8	34.4475528368302	3
38.0604081300269	27.1111456367892	42.6804129490555	29.9471710386922	CLDN23	34.4497844386409	3
33.7210450154148	37.7642989851018	31.7097473360602	34.6080794907976	SDK1	34.4507927068436	3
50.9158159644709	18.4102266756125	46.6905522268352	21.8110104130059	TGFBI	34.4569013199811	3
30.9123949958985	32.5646795131389	36.4682200698023	37.8891804170009	HYPK	34.4586187489601	3
29.5584058188847	36.5732710713268	31.8823546083537	39.8464419510026	SYNE4	34.4651183623919	3
52.9208517486956	13.0835877585809	54.5098423515869	17.3581711846559	HAVCR1	34.4681132608798	3
36.8300775345665	26.3416805940149	44.0814792554191	30.624137061594	TEP1	34.4693436113986	3
37.1276997679967	35.2267539156297	31.5881570789042	33.9479228348325	RWDD1	34.4726333993408	3
39.0901958975806	31.3138500291924	37.469372834619	30.1373868649764	PCNX1	34.5027014065921	3
33.38177238181	34.3321159373538	33.2386646226935	37.13229376659	ZNF772	34.5212116771118	3
38.0426697629904	31.6408576724216	36.7316990138366	31.6992503741811	ST3GAL2	34.5286192058574	3
35.9355079804253	30.3621449117889	35.5070444797273	36.3179575966955	ZNF480	34.5306637421592	3
41.031739191366	26.5829884280528	42.4690967295426	28.1049974929987	RASL11B	34.54720546049	3
23.2230913053794	39.0648176414109	28.5270464814981	47.4195299240767	ZDHHC1	34.5586213380913	3
31.2949902457541	30.0451511313453	35.739223365725	41.1666321308897	YTHDC2	34.5614992184285	3
30.6495919938274	37.7874028513414	30.4703907947123	39.4142846728304	MRPS30	34.5804175781779	3
25.3098215563521	31.4675757372682	33.8322983821581	47.7628135623732	ALKBH6	34.5931273095379	3
31.9238694397728	32.8478199758273	33.448190397644	40.2312070218111	PPIP5K2	34.6127717087638	3
29.4822585771722	37.3067983699689	31.661124562574	40.0574987437796	RGS12	34.6269200633737	3
36.6889183252447	23.1464755292616	47.8321088641683	30.9252358328963	CCDC84	34.6481846378927	3
33.9549616051508	35.2248851223186	33.880930813548	35.6540122084709	TRAF3	34.6786974373721	3
33.5086937581955	31.1300225406508	34.0275612711124	40.0498084000793	RBAK	34.6790214925095	3
30.3638416831394	37.7246313444269	33.113034525769	37.5311872170895	ARHGAP32	34.6831736926062	3
33.769038855373	29.8285756196588	39.2729646414657	35.8902236486211	FAM174A	34.6902006912796	3
27.3716115011069	29.6167704599173	35.1226437244199	46.6956591149016	ZNF226	34.7016712000864	3
32.6026995623841	33.8553007598488	33.4766533515785	38.8858545063355	RP9	34.7051270450367	3
42.6983561352665	30.0748384850599	39.9066310296021	26.1841370238186	LRRN2	34.7159906684368	3
32.3940173679079	36.1673081245499	29.7993116922578	40.5057312178317	IFIT5	34.7165921006368	3
33.7863763992002	42.1925960378803	28.1804649819073	34.7456547030139	FKBPL	34.7262730305004	3
34.3807070109775	33.9363392484362	34.9322868354051	35.6936695160066	TTC9C	34.7357506527064	3
37.3400128628449	32.3289725575885	34.9641385888032	34.3263038855767	TMEM62	34.7398569737033	3
